departamento,provincia,distrito,varon_urbano,mujer_urbano,varon_rural,mujer_rural,lon,lat
Lima,Lima,San Isidro,26906,33829,NA,NA,-77.03353954097796,-12.097364355080856
Lima,Lima,San Juan De Lurigancho,518537,519958,NA,NA,-76.97813485324767,-11.95142585516902
Lima,Lima,San Juan De Miraflores,173683,181536,NA,NA,-76.9569015714165,-12.144816899830005
Lima,Lima,San Luis,25081,27001,NA,NA,-76.99781170627713,-12.071278354962061
Lima,Lima,San Martín De Porres,317786,336297,NA,NA,-77.09242646546073,-11.9790195651008
Lima,Lima,San Miguel,72499,82885,NA,NA,-77.09242767624306,-12.074019542517817
Lima,Lima,Santa Anita,96080,100134,NA,NA,-76.97342773580135,-12.058476729117729
Lima,Lima,Santa María Del Mar,509,484,4,2,-76.76772063434981,-12.409263668033816
Lima,Lima,Santa Rosa,13840,14023,NA,NA,-77.16906432914575,-11.804107417073595
Lima,Lima,Santiago De Surco,152312,176840,NA,NA,-76.97558484980989,-12.122048480303079
Lima,Lima,Surquillo,42439,48584,NA,NA,-77.00431723980554,-12.118941730026762
Lima,Lima,Villa El Salvador,193833,199421,NA,NA,-76.95152685758656,-12.212848917393558
Lima,Lima,Villa María Del Triunfo,195222,203211,NA,NA,-76.92503289827224,-12.153763355094725
Lima,Barranca,Barranca,31205,32511,2359,2249,-77.69203565277363,-10.713275354174186
Lima,Barranca,Paramonga,9518,9890,1082,963,-77.75273847605538,-10.522627088869001
Lima,Barranca,Pativilca,7814,8220,720,677,-77.66517485173975,-10.633406666684294
Lima,Barranca,Supe,9408,9472,2875,2563,-77.60203791755376,-10.81432791600048
Lima,Barranca,Supe Puerto,6210,6576,40,29,-77.74186748481883,-10.80065210371157
Lima,Cajatambo,Cajatambo,0,0,1045,1037,-76.94919856213826,-10.441495103466195
Lima,Cajatambo,Copa,0,0,398,460,-77.08895934794499,-10.412226540672265
Lima,Cajatambo,Gorgor,0,0,857,815,-76.99853421179317,-10.616292978238306
Lima,Cajatambo,Huancapón,0,0,474,510,-77.10832745460831,-10.518204102986914
Lima,Cajatambo,Manás,0,0,540,423,-77.22390072004009,-10.627466790709775
Lima,Canta,Canta,1189,1067,84,45,-76.58645094435634,-11.48726016687317
Lima,Canta,Arahuay,0,0,328,268,-76.69497451379345,-11.655413980320873
Lima,Canta,Huamantanga,0,0,377,309,-76.81978919398802,-11.550591979386297
Lima,Canta,Huaros,0,0,386,374,-76.46038835063278,-11.424399979075702
Lima,Canta,Lachaqui,0,0,447,409,-76.60760954107359,-11.574088166735464
Lima,Canta,San Buenaventura,0,0,298,257,-76.64875917681313,-11.445139792017727
Lima,Canta,Santa Rosa De Quives,1916,1865,937,992,-76.82452826662842,-11.6565239163956
Lima,Cañete,San Vicente De Cañete,23787,25382,2730,2876,-76.24892486881976,-13.178667793333972
Lima,Cañete,Asia,4356,4454,508,466,-76.4884595213711,-12.809923855951155
Lima,Cañete,Calango,0,0,1183,1086,-76.43422589372562,-12.468128542548158
Lima,Cañete,Cerro Azul,3759,3880,414,275,-76.47080892191497,-12.981650856202009
Lima,Cañete,Chilca,10639,10308,360,266,-76.60581185479668,-12.416582042377286
Lima,Cañete,Coayllo,0,0,528,515,-76.41340366093256,-12.634462854826836
Lima,Cañete,Imperial,18355,18996,775,799,-76.37720401118003,-13.035488292950305
Lima,Cañete,Lunahuaná,1961,2007,218,207,-76.09408217640193,-13.021508793545934
Lima,Cañete,Mala,15477,15503,961,776,-76.60288500873708,-12.656039730199353
Lima,Cañete,Nuevo Imperial,12742,11344,1030,1117,-76.24464709794373,-12.931767355828754
Lima,Cañete,Pacarán,0,0,834,852,-76.08603477169375,-12.890282731063138
Lima,Cañete,Quilmaná,7089,7385,814,803,-76.33587090559415,-12.834373043181358
Lima,Cañete,San Antonio,1828,1887,316,312,-76.68673244125736,-12.598570042323558
Lima,Cañete,San Luis,6167,6458,410,401,-76.43024936358032,-13.033332042889413
Lima,Cañete,Santa Cruz De Flores,1273,1248,339,243,-76.65284067411022,-12.564341355569042
Lima,Cañete,Zúñiga,0,0,708,606,-76.00504674957799,-12.834636667747986
Lima,Huaral,Huaral,45726,47458,3519,3212,-77.19134950041536,-11.412680041600595
Lima,Huaral,Atavillos Alto,0,0,370,317,-76.6064508448946,-11.289184916550624
Lima,Huaral,Atavillos Bajo,0,0,479,423,-76.74392949176644,-11.36256685392712
Lima,Huaral,Aucallama,8981,5999,2320,2164,-77.04386354073506,-11.533800604364359
Lima,Huaral,Chancay,26010,27241,1873,1796,-77.31994803727,-11.474350291882416
Lima,Huaral,Ihuarí,0,0,1064,973,-76.98102749728457,-11.200571166625991
Lima,Huaral,Lampián,0,0,178,158,-76.85922000212138,-11.237011854213648
Lima,Huaral,Pacaraos,0,0,520,508,-76.68131038378567,-11.13661497909797
Lima,Huaral,San Miguel De Acos,0,0,391,257,-76.76132761191025,-11.299718604180185
Lima,Huaral,Santa Cruz De Andamarca,0,0,602,228,-76.5716400450531,-11.165892353898982
Lima,Huaral,Sumbilca,0,0,388,332,-76.84710974790295,-11.389761228897527
Lima,Huaral,Veintisiete De Noviembre,0,0,200,211,-76.77023448159099,-11.160847604183544
Lima,Huarochirí,Matucana,1597,1637,456,368,-76.38179009716877,-11.824438229590584
Lima,Huarochirí,Antioquía,0,0,640,585,-76.56397060919122,-12.051061228892536
Lima,Huarochirí,Callahuanca,0,0,421,377,-76.59081319655165,-11.826688979063078
Lima,Huarochirí,Carampoma,0,0,168,163,-76.37759465982113,-11.635959979819177
Lima,Huarochirí,Chicla,1016,1001,1549,260,-76.24680718218104,-11.64726341787238
Lima,Huarochirí,Cuenca,0,0,237,212,-76.45502387387445,-12.137610480289396
Lima,Huarochirí,Huachupampa,0,0,314,295,-76.60474442134313,-11.67238685516918
Lima,Huarochirí,Huanza,0,0,512,363,-76.4428381302248,-11.582990042156666
Lima,Huarochirí,Huarochirí,0,0,627,675,-76.28947092459399,-12.053766417486116
Lima,Huarochirí,Lahuaytambo,0,0,324,292,-76.39731195308244,-12.084271667703263
Lima,Huarochirí,Langa,0,0,421,468,-76.38220148482986,-12.155880042629832
Lima,Huarochirí,San Pedro De Laraos,0,0,338,328,-76.53558393043424,-11.576085541664355
Lima,Huarochirí,Maríatana,0,0,706,651,-76.37154025997995,-12.27544710479998
Lima,Huarochirí,Ricardo Palma,3112,3140,154,136,-76.62411833140752,-11.936568917821262
Lima,Huarochirí,San Andrés De Tupicocha,0,0,683,637,-76.46525426068017,-11.980821917547416
Lima,Huarochirí,San Antonio,0,0,606,306,-76.79086338674031,-11.808727979962242
Lima,Huarochirí,San Bartolomé,0,0,581,558,-76.4993420108625,-11.909842605351912
Lima,Huarochirí,San Damián,0,0,620,582,-76.33598896192757,-11.969478166933811
Lima,Huarochirí,San Juan De Iris,0,0,339,360,-76.4693828952005,-11.722198291967544
Lima,Huarochirí,San Juan De Tantaranche,0,0,194,180,-76.12894359370513,-12.019343792382074
Lima,Huarochirí,San Lorenzo De Quinti,0,0,653,570,-76.12746773067414,-12.120835354667832
Lima,Huarochirí,San Mateo,1833,1849,312,251,-76.24036829056686,-11.794599979105698
Lima,Huarochirí,San Mateo De Otao,0,0,696,639,-76.50088417028795,-11.814066166320458
Lima,Huarochirí,San Pedro De Casta,0,0,462,466,-76.55464042587164,-11.77247329150913
Lima,Huarochirí,San Pedro De Huancayre,0,0,104,106,-76.19216234080417,-12.080674979816422
Lima,Huarochirí,Sangallaya,0,0,339,291,-76.26907349621317,-12.236224292517022
Lima,Huarochirí,Santa Cruz De Cocachacra,0,0,1303,1183,-76.56489119615863,-11.938245855311948
Lima,Huarochirí,Santa Eulalia,5832,6123,343,338,-76.65279378243007,-11.835463104438674
Lima,Huarochirí,Santiago De Anchucaya,0,0,147,173,-76.19186830546815,-12.019343792382074
Lima,Huarochirí,Santiago De Tuna,0,0,222,189,-76.53541498682009,-11.988978729834486
Lima,Huarochirí,Santo Domingo De Los Olleros,0,0,1620,1505,-76.52819145714312,-12.25705285505515
Lima,Huarochirí,Surco,0,0,734,673,-76.44192700163582,-11.892503916422555
Lima,Huaura,Huacho,30203,32488,332,119,-77.53297604600905,-11.272933978770055
Lima,Huaura,Ámbar,0,0,1177,1031,-77.30603297207755,-10.79450879074804
Lima,Huaura,Caleta De Carquín,5084,2965,48,35,-77.6233064642982,-11.09167672924761
Lima,Huaura,Checras,0,0,467,462,-76.83318169820848,-10.952518104027234
Lima,Huaura,Hualmay,13931,14765,35,34,-77.60705908930318,-11.088085041591341
Lima,Huaura,Huaura,15720,16072,1510,1462,-77.43557715926654,-10.98560660421137
Lima,Huaura,Leoncio Prado,0,0,992,875,-76.92110354849497,-11.06199804097676
Lima,Huaura,Paccho,0,0,777,739,-76.95697207468876,-10.942103854009616
Lima,Huaura,Santa Leonor,0,0,405,370,-76.67560805921565,-10.94954610411935
Lima,Huaura,Santa María,17001,17276,1102,888,-77.41731272068438,-11.122063353940575
Lima,Huaura,Sayán,8416,8170,3596,3226,-77.21836594684349,-11.132536041455097
Lima,Huaura,Végueta,11419,11536,1564,1393,-77.59675048892868,-10.979917916528592
Lima,Oyón,Oyón,5212,5051,1381,506,-76.77774498429852,-10.657108728185221
Lima,Oyón,Andajes,0,0,254,292,-76.92677265163613,-10.758028353575611
Lima,Oyón,Caujul,0,0,281,295,-76.9837345888188,-10.820818415837152
Lima,Oyón,Cochamarca,0,0,555,531,-77.13541278946764,-10.871547041512713
Lima,Oyón,Naván,0,0,447,408,-77.03943222255285,-10.848664791197109
Lima,Oyón,Pachangara,0,0,1313,1213,-76.80873842517052,-10.823064978515902
Lima,Yauyos,Yauyos,0,0,751,730,-75.97270380279329,-12.49989804261051
Lima,Yauyos,Alis,0,0,1308,226,-75.70944502850196,-12.28125172993336
Lima,Yauyos,Allauca,0,0,615,530,-76.02621023210517,-12.66734216820646
Lima,Yauyos,Ayavirí,0,0,281,284,-76.03320478811268,-12.34914710540454
Lima,Yauyos,Azángaro,0,0,234,206,-75.82510557493156,-13.002543918566943
Lima,Yauyos,Cacra,0,0,256,251,-75.75999740476482,-12.77604979346313
Lima,Yauyos,Carania,0,0,81,81,-75.88245288924001,-12.36316629234048
Lima,Yauyos,Catahuasi,0,0,547,515,-75.91550932446447,-12.727540043488176
Lima,Yauyos,Chocos,0,0,404,397,-75.91070009229034,-12.943299043166263
Lima,Yauyos,Cochas,0,0,106,110,-76.18544412777518,-12.278648792457773
Lima,Yauyos,Colonia,0,0,556,553,-75.8612324278424,-12.566112730867815
Lima,Yauyos,Hongos,0,0,164,167,-75.6695011205363,-12.762489981127686
Lima,Yauyos,Huampara,0,0,77,72,-76.20234138288744,-12.337239980340769
Lima,Yauyos,Huancaya,0,0,342,254,-75.82902250686995,-12.09453172985539
Lima,Yauyos,Huangáscar,0,0,321,316,-75.84215332563777,-12.908779918558366
Lima,Yauyos,Huantán,0,0,616,325,-75.71147078440211,-12.500124043589693
Lima,Yauyos,Huañec,0,0,236,196,-76.05395534330155,-12.263464229840281
Lima,Yauyos,Laraos,0,0,261,285,-75.6682693274486,-12.402114167484797
Lima,Yauyos,Lincha,0,0,229,218,-75.6048680798632,-12.805135793432072
Lima,Yauyos,Madean,0,0,264,306,-75.7033129849136,-12.956241668318313
Lima,Yauyos,Miraflores,0,0,106,123,-75.88656900726743,-12.223505605299408
Lima,Yauyos,Omas,0,0,315,278,-76.29421201258077,-12.485292854731398
Lima,Yauyos,Putinza,0,0,250,248,-75.93648570280476,-12.654367604980933
Lima,Yauyos,Quinches,0,0,308,301,-76.10895745552546,-12.3057949799543
Lima,Yauyos,Quinocay,0,0,236,192,-76.27673110954385,-12.357246418187628
Lima,Yauyos,San Joaquín,0,0,95,71,-76.10108486005865,-12.243993729926643
Lima,Yauyos,San Pedro De Pilas,0,0,150,125,-76.18702198243494,-12.485292854731398
Lima,Yauyos,Tanta,0,0,267,240,-76.00423704180906,-12.157982230395561
Lima,Yauyos,Tauripampa,0,0,262,237,-76.18406753722596,-12.67863566785175
Lima,Yauyos,Tomás,0,0,264,256,-75.7059982707735,-12.167097847687472
Lima,Yauyos,Tupe,0,0,246,287,-75.79195322765898,-12.715140918218765
Lima,Yauyos,Viñac,0,0,777,847,-75.7652168845579,-12.909629918635801
Lima,Yauyos,Vitis,0,0,163,148,-75.84951721817208,-12.180066979907139
Loreto,Maynas,Iquitos,71211,73859,937,846,-73.46408758773757,-3.7985235343835484
Loreto,Maynas,Alto Nanay,0,0,1509,1346,-74.31358676877998,-3.259289409178848
Loreto,Maynas,Fernando Lores,3315,2866,4083,3611,-73.08233553698636,-4.288547410584499
Loreto,Maynas,Indiana,1968,1853,3318,2995,-72.87673518958762,-3.8985712845870637
Loreto,Maynas,Las Amazonas,1374,1269,2878,2511,-72.48668604622938,-3.625901346719729
Loreto,Maynas,Mazán,2216,2374,3909,3682,-73.8789423863931,-2.964043908699381
Loreto,Maynas,Napo,1985,1860,5786,5372,-74.5304868212324,-2.0794742492871308
Loreto,Maynas,Punchana,34019,35382,3009,2800,-73.48019067399434,-3.5209031596030798
Loreto,Maynas,Torres Causana,0,0,2147,2083,-74.93228762956964,-1.2985692199934535
Loreto,Maynas,Belén,28205,28257,4202,3824,-73.25022812877216,-3.840127721766919
Loreto,Maynas,San Juan Bautista,55363,58254,6957,6431,-73.52551418211695,-4.083816409999287
Loreto,Alto Amazonas,Yurimaguas,34528,35433,7201,6392,-76.11649395830675,-5.853518205750561
Loreto,Alto Amazonas,Balsapuerto,0,0,6865,6842,-76.59785923817128,-5.720484036509021
Loreto,Alto Amazonas,Jeberos,1186,1134,799,781,-76.23249683478831,-5.314392404335933
Loreto,Alto Amazonas,Lagunas,4071,4033,2036,1893,-76.04966205939193,-4.592067054301083
Loreto,Alto Amazonas,Santa Cruz,0,0,2087,1880,-75.71849631713928,-5.66313750314319
Loreto,Alto Amazonas,Teniente César López Rojas,1644,1555,1303,1062,-75.80180014342821,-5.965973692232069
Loreto,Loreto,Nauta,10170,10568,4778,4447,-74.23522373488206,-4.4098234103720415
Loreto,Loreto,Parinari,0,0,3219,2866,-74.59014623280399,-4.849512035601919
Loreto,Loreto,Tigre,0,0,3384,3064,-75.2571491075369,-3.034796721241662
Loreto,Loreto,Trompeteros,0,0,4414,3982,-75.88058328890078,-3.1076562838103996
Loreto,Loreto,Urarinas,1326,1306,4559,4354,-75.4411892052559,-4.2906267209463635
Loreto,Mariscal Ramón Castilla,Ramón Castilla,5516,5190,4402,4070,-70.92011011146334,-3.6877515347055123
Loreto,Mariscal Ramón Castilla,Pebas,1935,1853,3834,3457,-71.84905418689482,-3.4747592844633455
Loreto,Mariscal Ramón Castilla,Yavarí,0,0,4307,4059,-72.48488017467679,-4.580946973174207
Loreto,Mariscal Ramón Castilla,San Pablo,1593,1544,3820,3492,-71.40048376782036,-3.7233432222618603
Loreto,Requena,Requena,11161,11714,1283,1155,-73.8514137664121,-5.367018036553105
Loreto,Requena,Alto Tapiche,0,0,798,717,-74.27045704369684,-6.750662224681889
Loreto,Requena,Capelo,0,0,1312,1254,-74.13630641318376,-5.367018036553105
Loreto,Requena,Emilio San Martín,1462,1253,1744,1630,-74.52581282523529,-6.269163162000268
Loreto,Requena,Maquía,1272,1162,2527,2343,-74.80331262354721,-6.4350017868529505
Loreto,Requena,Puinahua,1238,1115,1055,964,-74.93009816587669,-5.601874974000793
Loreto,Requena,Saquena,0,0,1767,1598,-73.39485933682793,-4.760940722886005
Loreto,Requena,Soplín,0,0,325,244,-73.66298265101071,-6.254828411501933
Loreto,Requena,Tapiche,0,0,484,397,-73.94391382006494,-6.033237911350483
Loreto,Requena,Jenaro Herrera,1866,1730,524,488,-73.66245882345193,-4.985456285529125
Loreto,Requena,Yaquerana,0,0,975,954,-73.42646641132703,-6.038795599287425
Loreto,Ucayali,Contamana,8612,8817,3314,3140,-75.54222065793995,-7.946693288364514
Loreto,Ucayali,Inahuaya,0,0,942,796,-75.33140259192898,-7.063564600525837
Loreto,Ucayali,Padre Márquez,0,0,1953,1744,-74.89668036765445,-7.873725413696832
Loreto,Ucayali,Pampa Hermosa,0,0,2846,2542,-75.79598504606443,-7.373460350314872
Loreto,Ucayali,Sarayacu,2777,2547,4256,3884,-75.21722666624498,-6.377055974053917
Loreto,Ucayali,Vargas Guerra,2786,2646,545,490,-74.96307220471681,-6.974069037905707
Loreto,Datem Del Marañón,Barranca,4372,4174,2121,2075,-77.23484022844903,-4.96054897330643
Loreto,Datem Del Marañón,Cahuapanas,0,0,3140,3196,-76.89992013610552,-5.310381723887389
Loreto,Datem Del Marañón,Manseriche,1399,1369,2893,2760,-77.47322058311549,-4.674985348245173
Loreto,Datem Del Marañón,Morona,0,0,2152,2039,-77.3399062685156,-3.842879159795359
Loreto,Datem Del Marañón,Pastaza,0,0,2523,2555,-76.91202762679872,-4.069270604804501
Loreto,Datem Del Marañón,Andoas,0,0,5786,5928,-76.63814502025579,-3.399505533703376
Loreto,Putumayo,Putumayo,1616,1440,332,278,-73.37751946925178,-2.3069506948686183
Loreto,Putumayo,Rosa Panduro,0,0,301,219,-73.70771741101532,-1.634865195722142
Loreto,Putumayo,Teniente Manuel Clavero,0,0,1265,1052,-74.7576360697488,-0.7434815112127069
Loreto,Putumayo,Yaguas,0,0,705,572,-71.06059361585771,-2.822773160003294
Madre De Dios,Tambopata,Tambopata,40530,38466,1652,1277,-69.84341613481834,-12.195813354852419
Madre De Dios,Tambopata,Inambari,3968,3818,2103,1681,-69.9357999519231,-12.979132231067553
Madre De Dios,Tambopata,Las Piedras,5693,5321,902,728,-69.47840372518401,-11.993400479148761
Madre De Dios,Tambopata,Laberinto,2219,2102,565,449,-70.14514987013312,-12.393333542708774
Madre De Dios,Manu,Manu,0,0,1274,1082,-71.5135149664633,-12.378110854682149
Madre De Dios,Manu,Fitzcarrald,0,0,725,677,-70.92442064077117,-12.012521979605651
Madre De Dios,Manu,Madre De Dios,1313,1160,2006,1738,-70.60231105395974,-12.63905848041449
Madre De Dios,Manu,Huepetuhe,3469,3163,1271,671,-70.67234930399633,-12.993714043318391
Madre De Dios,Tahuamanu,Iñapari,0,0,1389,1002,-70.92010208290432,-10.730968485706995
Madre De Dios,Tahuamanu,Iberia,2951,2570,208,62,-69.68840203796316,-11.407949229023643
Madre De Dios,Tahuamanu,Tahuamanu,0,0,1590,1275,-69.9564633556019,-11.631587916698948
Moquegua,Mariscal Nieto,Moquegua,31547,32514,935,812,-71.01716477093623,-17.20972060936859
Moquegua,Mariscal Nieto,Carumas,0,0,1293,1073,-70.27615649619429,-16.692504109177264
Moquegua,Mariscal Nieto,Cuchumbaya,0,0,413,348,-70.67791340378582,-16.768482546232462
Moquegua,Mariscal Nieto,Samegua,4141,3809,261,269,-70.84300565889433,-17.155302734883264
Moquegua,Mariscal Nieto,San Cristóbal,0,0,901,835,-70.66103084203036,-16.685481921153695
Moquegua,Mariscal Nieto,Torata,1887,1418,2094,799,-70.69558695882688,-16.987615734778302
Moquegua,General Sánchez Cerro,Omate,1202,1124,432,400,-70.95627280920573,-16.632075609052094
Moquegua,General Sánchez Cerro,Chojata,0,0,368,340,-70.549058588529,-16.43712854659509
Moquegua,General Sánchez Cerro,Coalaque,0,0,477,471,-71.05662716870711,-16.57422642166199
Moquegua,General Sánchez Cerro,Ichuña,0,0,1495,1406,-70.50051982190708,-16.1848845465845
Moquegua,General Sánchez Cerro,La Capilla,0,0,338,288,-71.29371292891331,-16.837333859669855
Moquegua,General Sánchez Cerro,Lloque,0,0,315,255,-70.63443594993855,-16.299862483916456
Moquegua,General Sánchez Cerro,Matalaque,0,0,227,228,-70.82893003551888,-16.549160296360554
Moquegua,General Sánchez Cerro,Puquina,0,0,1194,1182,-71.12829559674103,-16.664716796343015
Moquegua,General Sánchez Cerro,Quinistaquillas,0,0,274,244,-70.866639551943,-16.687992921835843
Moquegua,General Sánchez Cerro,Ubinas,0,0,890,851,-70.77362877536711,-16.20292398410453
Moquegua,General Sánchez Cerro,Yunga,0,0,436,428,-70.65224452827948,-16.199637359076803
Moquegua,Ilo,Ilo,32638,33480,294,67,-71.1717888568853,-17.74931161029255
Moquegua,Ilo,El Algarrobal,1860,1834,16,7,-71.1581956711765,-17.553031297506323
Moquegua,Ilo,Pacocha,2191,2246,10,6,-71.35289806102305,-17.429353547578103
Pasco,Pasco,Chaupimarca,11937,13663,9,18,-76.24780741636955,-10.696070290561408
Pasco,Pasco,Huachón,1406,1447,768,712,-75.81764550632121,-10.557830603399566
Pasco,Pasco,Huariaca,3028,3398,247,252,-76.14304717328784,-10.466159104109323
Pasco,Pasco,Huayllay,3726,3431,1821,599,-76.42048334138622,-10.952149041594936
Pasco,Pasco,Ninacaca,1329,1452,523,573,-76.0811190624091,-10.775947415940436
Pasco,Pasco,Pallanchacra,0,0,863,875,-76.25269001837871,-10.42799710378327
Pasco,Pasco,Paucartambo,4112,4026,1596,1482,-75.77705687632411,-10.776022978777405
Pasco,Pasco,San Francisco De Asís De Yarusyacán,0,0,2564,1895,-76.23347747532391,-10.558014977908869
Pasco,Pasco,Simón Bolívar,5850,6023,399,391,-76.37306700861299,-10.713688541393026
Pasco,Pasco,Ticlacayán,0,0,1570,1691,-76.04887290950609,-10.524634978221627
Pasco,Pasco,Tinyahuarco,3819,2862,36,38,-76.2368537537651,-10.76671029034759
Pasco,Pasco,Vicco,1819,1399,77,97,-76.2437152660446,-10.885451103985218
Pasco,Pasco,Yanacancha,13489,13952,815,936,-76.21136439484764,-10.645748041538837
Pasco,Daniel Alcides Carrión,Yanahuanca,4237,4482,1287,1327,-76.6000227698542,-10.549117354032632
Pasco,Daniel Alcides Carrión,Chacayán,0,0,969,1037,-76.4145926248109,-10.488151478407957
Pasco,Daniel Alcides Carrión,Goyllarisquizga,0,0,737,798,-76.39318948640562,-10.469501979033055
Pasco,Daniel Alcides Carrión,Páucar,0,0,837,939,-76.44986765545866,-10.357265727930951
Pasco,Daniel Alcides Carrión,San Pedro De Pillao,0,0,665,683,-76.51827939331426,-10.433001165921041
Pasco,Daniel Alcides Carrión,Santa Ana De Tusi,1911,1960,8885,8461,-76.33586825457041,-10.440835978647442
Pasco,Daniel Alcides Carrión,Tápuc,1128,1149,76,73,-76.464339225392,-10.43906497881568
Pasco,Daniel Alcides Carrión,Vilcabamba,0,0,970,969,-76.45689114020493,-10.549117354032632
Pasco,Oxapampa,Oxapampa,5296,5591,2467,2323,-75.36402389414343,-10.670424540959772
Pasco,Oxapampa,Chontabamba,1363,1392,1302,1277,-75.46765238089559,-10.662807541334928
Pasco,Oxapampa,Huancabamba,1549,1437,1966,1709,-75.66153820205238,-10.389548602835703
Pasco,Oxapampa,Palcazú,0,0,3758,3372,-75.27830683953437,-10.23753941561148
Pasco,Oxapampa,Pozuzo,0,0,2310,2201,-75.59292952835386,-10.144035540457764
Pasco,Oxapampa,Puerto Bermúdez,3121,3047,5701,5380,-74.62013248026491,-10.436092790949488
Pasco,Oxapampa,Villa Rica,6413,6502,2315,2044,-75.17567769921912,-10.61957597854854
Pasco,Oxapampa,Constitución,3867,3656,3178,2933,-74.64417411874342,-9.729933790262152
Piura,Piura,Piura,73029,79803,2942,2721,-80.67488623381718,-5.079540500393733
Piura,Piura,Castilla,78799,80186,622,594,-80.5277382411357,-5.098896782810215
Piura,Piura,Catacaos,36202,37442,1114,1112,-80.35758999966654,-5.453981517932647
Piura,Piura,Cura Mori,9036,8842,395,398,-80.59096714650184,-5.354576557262249
Piura,Piura,El Tallán,2580,2509,153,145,-80.59815746215713,-5.461802058418215
Piura,Piura,La Arena,17926,17858,1513,1437,-80.7277739454814,-5.334695642739661
Piura,Piura,La Unión,20228,20784,354,376,-80.86955880889644,-5.33031144596643
Piura,Piura,Las Lomas,6194,6209,7522,7022,-80.32299700852889,-4.716532997499797
Piura,Piura,Tambo Grande,21987,21992,32817,30699,-80.37085477888039,-4.9389459069779775
Piura,Piura,Veintiséis De Octubre,80144,85568,35,32,-80.6921125371983,-5.172375723760581
Piura,Ayabaca,Ayabaca,2844,3141,12609,12258,-79.63904261877582,-4.668451160692484
Piura,Ayabaca,Frías,1174,1169,8890,8663,-79.97508014911764,-4.895893919468762
Piura,Ayabaca,Jililí,0,0,1231,1174,-79.8299090872084,-4.554262722896311
Piura,Ayabaca,Lagunas,0,0,2881,2853,-79.84912182514671,-4.793183597744786
Piura,Ayabaca,Montero,0,0,3182,2997,-79.84008872127544,-4.652242223050109
Piura,Ayabaca,Pacaipampa,0,0,10644,10613,-79.63072237956028,-4.9264004103006585
Piura,Ayabaca,Paimás,1576,1579,3343,3123,-80.01623715683357,-4.629716742783415
Piura,Ayabaca,Sapillica,0,0,5309,5201,-79.98716450299995,-4.805963848053096
Piura,Ayabaca,Sícchez,0,0,858,796,-79.782126101713,-4.548459973299089
Piura,Ayabaca,Suyo,1795,1681,3972,3731,-80.06426329882439,-4.442275347928927
Piura,Huancabamba,Huancabamba,4381,4737,8946,9535,-79.49397404105999,-5.1794238077624755
Piura,Huancabamba,Canchaque,1146,1187,2579,2405,-79.61640728807473,-5.29432909875888
Piura,Huancabamba,El Carmen De La Frontera,0,0,5388,5798,-79.34391888471455,-4.995957973031977
Piura,Huancabamba,Huarmaca,1766,1711,16007,16064,-79.57337863971128,-5.692682598922744
Piura,Huancabamba,Lalaquiz,0,0,1937,1934,-79.6739265680721,-5.195106410432459
Piura,Huancabamba,San Miguel De El Faique,1139,1141,3109,3289,-79.5412162745102,-5.391117223830776
Piura,Huancabamba,Sóndor,0,0,3565,3575,-79.35867079173244,-5.400423643985931
Piura,Huancabamba,Sondorillo,0,0,4964,5198,-79.45268471751908,-5.385609411395194
Piura,Morropón,Chulucanas,31295,32215,9675,9336,-80.18106498590427,-5.104314010583067
Piura,Morropón,Buenos Aires,3936,3861,834,779,-79.94590503337645,-5.285781223924317
Piura,Morropón,Chalaco,0,0,3942,3847,-79.7695168972989,-5.069296910224153
Piura,Morropón,La Matanza,4627,4653,2420,2297,-80.09900421700107,-5.354575751020036
Piura,Morropón,Morropón,6057,6145,1555,1482,-80.01222348632824,-5.125274410585547
Piura,Morropón,Salitral,3124,3031,1226,1146,-79.83010852187391,-5.449253911438802
Piura,Morropón,San Juan De Bigote,2044,1928,1269,1192,-79.74665627909327,-5.293054724346007
Piura,Morropón,Santa Catalina De Mossa,0,0,1851,1799,-79.87127035710232,-5.103574222872027
Piura,Morropón,Santo Domingo,0,0,2991,2969,-79.92061678326233,-5.042863285262371
Piura,Morropón,Yamango,0,0,4332,4169,-79.79595118107102,-5.166590723183276
Piura,Paita,Paita,43029,44945,3,2,-81.06602437869357,-5.124429660750195
Piura,Paita,Amotape,1214,1124,36,39,-81.00862727613924,-4.821181597902381
Piura,Paita,Arenal,0,0,564,572,-81.0204747787,-4.894413098036011
Piura,Paita,Colán,6745,6702,786,636,-81.06455359064543,-4.950867160391084
Piura,Paita,La Huaca,6112,5936,452,450,-80.91060211730915,-5.072624973313822
Piura,Paita,Tamarindo,2425,2416,37,45,-80.96262778346846,-4.834055660540258
Piura,Paita,Vichayal,2230,2099,666,627,-81.11366210097464,-4.836669910587858
Piura,Sullana,Sullana,77859,84115,3770,3591,-80.59036330684299,-4.847192410651189
Piura,Sullana,Bellavista,18395,19135,NA,NA,-80.67295123970791,-4.881040972862536
Piura,Sullana,Ignacio Escudero,10227,10041,67,88,-80.8927295382397,-4.834055660540258
Piura,Sullana,Lancones,0,0,6290,5829,-80.58504569341297,-4.398291035502837
Piura,Sullana,Marcavelica,13987,13784,935,863,-80.77849032757516,-4.532377910662007
Piura,Sullana,Miguel Checa,4421,4405,100,110,-80.78747520223862,-5.070631244686126
Piura,Sullana,Querecotillo,12110,12260,1021,1004,-80.61390963809447,-4.7601435354957005
Piura,Sullana,Salitral,3272,3267,255,253,-80.67446914367117,-4.827169910462942
